¿Es bueno o malo que el ozono se destruya en la troposfera?	Bueno	Malo	Neutro	Mientras sea en la troposfera es bueno porque en esta zona el ozono contribuye al efecto invernadero. Lucy Carpenter investiga el ciclo océano-atmosfera y las moléculas que juegan un papel en él.	Mientras sea en la troposfera es bueno porque en esta zona el ozono contribuye al efecto invernadero. Lucy Carpenter investiga el ciclo océano-atmosfera y las moléculas que juegan un papel en él.	Mientras sea en la troposfera es bueno porque en esta zona el ozono contribuye al efecto invernadero. Lucy Carpenter investiga el ciclo océano-atmosfera y las moléculas que juegan un papel en él.	https://royalsociety.org/~/media/people/medallists-2015/Lucy-Carpenter-550.jpg	
¿Qué efecto tienen los halocarbonos sobre el ozono?	Lo destruyen	Lo crean	Lo transforman en ozono no tóxico	Los halocarbonos son emitidos por el océano y destruyen ozono.  Lucy Carpenter investiga el ciclo océano-atmosfera y las moléculas que juegan un papel en él.	Los halocarbonos son emitidos por el océano y destruyen ozono.  Lucy Carpenter investiga el ciclo océano-atmosfera y las moléculas que juegan un papel en él.	Los halocarbonos son emitidos por el océano y destruyen ozono.  Lucy Carpenter investiga el ciclo océano-atmosfera y las moléculas que juegan un papel en él.	ozono.jpg	
¿Qué elemento debido a la contaminación se ha encontrado en el cerebro de calderones varados?	Mercurio	Uranio	Plutonio	Zuzana Gajdosechova ha estudiado el efecto del mercurio en el cerebro e higado de calderones (cetáceos).	Zuzana Gajdosechova ha estudiado el efecto del mercurio en el cerebro e higado de calderones (cetáceos).	Zuzana Gajdosechova ha estudiado el efecto del mercurio en el cerebro e higado de calderones (cetáceos).	https://upload.wikimedia.org/wikipedia/commons/7/76/Pilot_whale_spyhop.jpg	
¿Cuál es una de las utilidades de los isótopos radiactivos?	Medicina nuclear	Elaboración de transgénicos	Tejidos para trajes de astronautas	Se pueden utilizar pequeñas cantidades de isótopos radiactivos, inyectados o como "comida", para diagnosticar algunas enfermedades. Elizabeth Rona fue una de pioneros que los descubrieron y la que acuñó el termino "marcadores radiactivos".	Se pueden utilizar pequeñas cantidades de isótopos radiactivos, inyectados o como "comida", para diagnosticar algunas enfermedades. Elizabeth Rona fue una de pioneros que los descubrieron y la que acuñó el termino "marcadores radiactivos".	Se pueden utilizar pequeñas cantidades de isótopos radiactivos, inyectados o como "comida", para diagnosticar algunas enfermedades. Elizabeth Rona fue una de pioneros que los descubrieron y la que acuñó el termino "marcadores radiactivos".	pet.jpg	
¿Qué son los isótopos? 	Átomos de un mismo elemento, con una cantidad diferente de neutrones	Bebidas para después del deporte	Átomos de un mismo elemento, con una cantidad diferente de electrones	Los distintos isótopos de un elemento tienen distinto número de neutrones. Una de las primeras personas en demostrar su existencia fue Ellen Gleditsch, asistente de Marie Curie.	Los distintos isótopos de un elemento tienen distinto número de neutrones. Una de las primeras personas en demostrar su existencia fue Ellen Gleditsch, asistente de Marie Curie.	Los distintos isótopos de un elemento tienen distinto número de neutrones. Una de las primeras personas en demostrar su existencia fue Ellen Gleditsch, asistente de Marie Curie.	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Ellen_Gleditsch.JPG/220px-Ellen_Gleditsch.JPG	
¿Quién acuñó el término "radiactividad"?	Marie Curie	Lise Meitner	Carrie Fisher	Marie Curie, la única persona con dos Nobel en dos disciplinas científicas, física y química, fue pionera en los estudios de radiactividad. 	Marie Curie, la única persona con dos Nobel en dos disciplinas científicas, física y química, fue pionera en los estudios de radiactividad. 	Marie Curie, la única persona con dos Nobel en dos disciplinas científicas, física y química, fue pionera en los estudios de radiactividad. 	https://cdn2.newsok.biz/cache/r960-bdb2b27b5da982836ac1b9da501d7902.jpg	
								
								
Matemáticas								
¿Quién ha sido la única mujer galardonada con la Medalla Fields (el "Nobel de las Matemáticas")?	Maryam Mirzakhani	Sofia Kovalevskaya	Sophie Germain	Maryam Mirzakhani la recibió en 2014 por sus descubrimientos en geometría. "Es un gran honor. Seré feliz si anima a mujeres jóvenes. Estoy segura de que habrá muchas más."	Maryam Mirzakhani la recibió en 2014 por sus descubrimientos en geometría. "Es un gran honor. Seré feliz si anima a mujeres jóvenes. Estoy segura de que habrá muchas más."	Maryam Mirzakhani la recibió en 2014 por sus descubrimientos en geometría. "Es un gran honor. Seré feliz si anima a mujeres jóvenes. Estoy segura de que habrá muchas más."	https://media.newyorker.com/photos/596d3b7a25778a3e4d191cd7/master/w_727,c_limit/Roberts-Maryam-Mirzakhanis-Pioneering-Mathematical-Legacy.jpg	
¿Qué es la transformada de ondículas (wavelets)?	Un tipo de transformada que analiza señales en tiempo-frecuencia	Una transformada espacio-temporal	Una transformada para las ondas de radio pequeñas	Las ondículas se han convertido en una herramienta fundamental de matemáticas aplicadas modernas en gran parte gracias al trabajo de la matemática Ingrid Daubechies.	Las ondículas se han convertido en una herramienta fundamental de matemáticas aplicadas modernas en gran parte gracias al trabajo de la matemática Ingrid Daubechies.	Las ondículas se han convertido en una herramienta fundamental de matemáticas aplicadas modernas en gran parte gracias al trabajo de la matemática Ingrid Daubechies.	http://helmut.knaust.info/presentations/2009/20091016_DWT/jpg/Daubechies.jpg	
En los sistemas descritos por la teoría del caos, un pequeño cambio...	En las condiciones iniciales supone un cambio enorme en las finales	Mejoraría mucho los resultados	En los parámetros cambiaría mucho las ecuaciones	La matemática Mary Cartwrigt fue junto a J. E. Littlewood de las primeras en estudiar lo que hoy se conoce por teoría del caos.	La matemática Mary Cartwrigt fue junto a J. E. Littlewood de las primeras en estudiar lo que hoy se conoce por teoría del caos.	La matemática Mary Cartwrigt fue junto a J. E. Littlewood de las primeras en estudiar lo que hoy se conoce por teoría del caos.	https://upload.wikimedia.org/wikipedia/commons/b/b4/Verhulst-Mandelbrot-Bifurcation.jpg	
¿De qué trata la teoría de la computabilidad?	De los problemas de decisión que pueden ser resueltos con un algoritmo	De cómo realizar operaciones	De la resolución de ecuaciones por métodos elementales	La matemática Rózsa Péter es considerada como la madre fundadora de la teoría de la computabilidad.	La matemática Rózsa Péter es considerada como la madre fundadora de la teoría de la computabilidad.	La matemática Rózsa Péter es considerada como la madre fundadora de la teoría de la computabilidad.	https://upload.wikimedia.org/wikipedia/commons/7/7e/RozsaPeter.jpg	
¿Se puede "oír la forma de un tambor" (deducir la forma exacta a partir del sonido que produce)?	No	Sí	Sólo para "tambores bidimensionales"	Carolyn S. Gordon descubrió junto a dos colegas en 1992 un par de formas con el mismo espectro de frecuencias (mismo "sonido"), respondiendo negativamente a esta vieja pregunta matemática.	Carolyn S. Gordon descubrió junto a dos colegas en 1992 un par de formas con el mismo espectro de frecuencias (mismo "sonido"), respondiendo negativamente a esta vieja pregunta matemática.	Carolyn S. Gordon descubrió junto a dos colegas en 1992 un par de formas con el mismo espectro de frecuencias (mismo "sonido"), respondiendo negativamente a esta vieja pregunta matemática.	drums.png	
La geometría algebraica...	Relaciona soluciones de polinomios con objetos geométricos	Funciona al revés que el álgebra geométrica	Se ocupa de las curvas que aparecen en las operaciones algebraicas	Su estudio comenzó con los matemáticos árabes y fue impulsado por Descartes. Claire Voisin es una de las mayores expertas actuales.	Su estudio comenzó con los matemáticos árabes y fue impulsado por Descartes. Claire Voisin es una de las mayores expertas actuales.	Su estudio comenzó con los matemáticos árabes y fue impulsado por Descartes. Claire Voisin es una de las mayores expertas actuales.	https://c2.staticflickr.com/4/3490/3285386791_e0c0889a10_b.jpg	
El "problema de los diez martinis"...	Va del compotamiento de los "operadores de Schrödinger"	Empieza en realidad a los nueve	Es un conocido problema de álgebra lineal	La matemática Svetlana Jitomirskaya resolvió junto a Artur Avila en 2005 este problema planteado por el físico matemático Barry Simon, que ofreció dichos martinis.	La matemática Svetlana Jitomirskaya resolvió junto a Artur Avila en 2005 este problema planteado por el físico matemático Barry Simon, que ofreció dichos martinis.	La matemática Svetlana Jitomirskaya resolvió junto a Artur Avila en 2005 este problema planteado por el físico matemático Barry Simon, que ofreció dichos martinis.	https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Hofstadter%27s_butterfly.png/320px-Hofstadter%27s_butterfly.png	
¿Qué estudia la teoría de nudos?	La topología del encaje de círculos en un espacio tridimensional	Las soluciones de ecuaciones particularmente enrevesadas	Los encajes de homomorfismos	La teoría de nudos tiene relación con la de grafos y también aparece en ciertas ramas de la física. El libro "Braids, Links, and Mapping Class Groups" de Joan Birman es una introducción estándar para investigadores.	La teoría de nudos tiene relación con la de grafos y también aparece en ciertas ramas de la física. El libro "Braids, Links, and Mapping Class Groups" de Joan Birman es una introducción estándar para investigadores.	La teoría de nudos tiene relación con la de grafos y también aparece en ciertas ramas de la física. El libro "Braids, Links, and Mapping Class Groups" de Joan Birman es una introducción estándar para investigadores.	https://enradianes.files.wordpress.com/2017/12/knotts.jpg	
								
								
								
Ciencias Naturales								
¿Qué estructura tiene el DNA?	Una doble hélice	Una espiral	Una esfera achatada	El DNA o "ácido desoxirribonucleico" es una molécula que se encuentra en el interior de las células y codifica la información genética. Los trabajos de Rosalind Franklin en difracción de rayos X del DNA llevaron al descubrimiento de su estructura. 	El DNA o "ácido desoxirribonucleico" es una molécula que se encuentra en el interior de las células y codifica la información genética. Los trabajos de Rosalind Franklin en difracción de rayos X del DNA llevaron al descubrimiento de su estructura.	El DNA o "ácido desoxirribonucleico" es una molécula que se encuentra en el interior de las células y codifica la información genética. Los trabajos de Rosalind Franklin en difracción de rayos X del DNA llevaron al descubrimiento de su estructura.	dna.jpg	
La "era de los dinosaurios" ocurrió durante...	El Mesozoico	El Paleozoico	El Cenozoico	Si echamos atrás 250 millones de años la Tierra estaba dominada por los dinosaurios. Lo descubrimos gracias a los cazadores de fósiles, entre los que destacan Mary Anning.	Justo después. Si echamos atrás 250 millones de años la Tierra, durante el Mesozoico, estaba dominada por los dinosaurios. Lo descubrimos gracias a los cazadores de fósiles, entre los que destacan Mary Anning.	Justo antes. Si echamos atrás 250 millones de años la Tierra, durante el Mesozoico, estaba dominada por los dinosaurios. Lo descubrimos gracias a los cazadores de fósiles, entre los que destacan Mary Anning.	mesozoico.jpg	
La parte más interna de la Tierra...	Es un núcleo sólido	Es un núcleo líquido	Es hueca y viven animales gigantes	La sismóloga y geofísica Inge Lehmann diseñó el experimento que permitió saber que la parte más interna de la Tierra es una esfera sólida de una aleación de hierro y níquel.	Una capa líquida recubre un núcleo sólido. La sismóloga y geofísica Inge Lehmann diseñó el experimento que permitió saber que la parte más interna de la Tierra es una esfera sólida de una aleación de hierro y níquel.	Molaría, pero no. La sismóloga y geofísica Inge Lehmann diseñó el experimento que permitió saber que la parte más interna de la Tierra es una esfera sólida de una aleación de hierro y níquel.	https://sunearthday.nasa.gov/2012/images/art_earthinterior_hires.jpg	
¿Qué describe es el ciclo de Cori?	La circulación cíclica de la glucosa y el lactato entre el músculo y el hígado	La circulación cíclica de la glucosa y la dopamina en el cerebro	La circulación cíclica de la glucosa y la serotonina entre el músculo y el corazón	El ciclo de Cori es la circulación cíclica de la glucosa y el lactato entre el músculo y el hígado. Fue descubierto por Gerti Cori y su marido Carl, por lo que se llevaron el Nobel.	El ciclo de Cori es la circulación cíclica de la glucosa y el lactato entre el músculo y el hígado. Fue descubierto por Gerti Cori y su marido Carl, por lo que se llevaron el Nobel.	El ciclo de Cori es la circulación cíclica de la glucosa y el lactato entre el músculo y el hígado. Fue descubierto por Gerti Cori y su marido Carl, por lo que se llevaron el Nobel.	https://nameberry.com/blog/wp-content/uploads/2010/03/scifem5-319x383.jpg	
Niveles bajos de dopamina están asociados a...	Pérdida de memoria	Hiperactividad	Autismo	Niveles bajos de dopamina están asociados con varios problemas cerebrales, como la pérdida de memoria o enfermedades como el Alzheimer. La descubridora de la asociación fue la neurocientífica Pat Goldman-Rakic.		Niveles bajos de dopamina están asociados con varios problemas cerebrales, como la pérdida de memoria o enfermedades como el Alzheimer. La descubridora de la asociación fue la neurocientífica Pat Goldman-Rakic.	mind.jpg	
La primera evidencia de que no solo los seres humanos usamos herramientas vino de...	Ver chimpancés "pescando" termitas con un palo	Descubrir gorilas cazando con palos	La observación de delfines con corales como trampas para peces	Jane Goodall fue la primera persona en documentar el uso de herramientas por chimpancés. Su jefe diría "ahora tenemos que cambiar la definición de herramienta... o humano".	Jane Goodall fue la primera persona en documentar el uso de herramientas por chimpancés. Su jefe diría "ahora tenemos que cambiar la definición de herramienta... o humano".	Jane Goodall fue la primera persona en documentar el uso de herramientas por chimpancés. Su jefe diría "ahora tenemos que cambiar la definición de herramienta... o humano".	http://i1-news.softpedia-static.com/images/news2/Chimps-Catch-On-The-Way-Humans-Do-2.jpg	
En la metamorfosis de un insecto, la pupa es...	Un estado posterior al de larva	El estado previo al de larva	El momento en que se rompe la crisálida	La pupa es el estado que lleva de larva a adulto. La descubridora fue Maria Sibylla Merian, la primera especialista en insectos que observó el proceso de metamorfosis. 	La pupa es el estado que lleva de larva a adulto. La descubridora fue Maria Sibylla Merian, la primera especialista en insectos que observó el proceso de metamorfosis. 	La pupa es el estado que lleva de larva a adulto. La descubridora fue Maria Sibylla Merian, la primera especialista en insectos que observó el proceso de metamorfosis. 	pupa.jpg	
Sue, el fósil de Tyrannosaurus rex más completo encontrado, mide... 	12 metros de largo y debió de pesar unas 10 toneladas	6 metros de anchura y debía de pesar 5 toneladas	24 metros de largo y debía de pesar 1000 toneladas	El esqueleto "Sue" fue encontrado por la paleontologa Sue Hendrickson en 1990, en Dakota (USA). 	Sue fue encontrado por la paleontologa Sue Hendrickson en 1990, en Dakota (USA). 	Sue fue encontrado por la paleontologa Sue Hendrickson en 1990, en Dakota (USA). 	https://bloximages.chicago2.vip.townnews.com/nwitimes.com/content/tncms/assets/v3/editorial/c/be/cbeca802-484a-5436-b4b7-66eb306f8955/cbeca802-484a-5436-b4b7-66eb306f8955.image.jpg	
¿Cuándo decimos que se da epistasis?	Cuando la expresión de uno o más genes dependen de la expresión de otro gen	Cuando un solo gen determina la expresión de una característica	Cuando las células están programadas para morir	El trabajo de investigación de rasgos hereditarios con ratones de la bióloga Florence Margaret Durham fue uno de los primeros ejemplos de epistasis. 	El trabajo de investigación de rasgos hereditarios con ratones de la bióloga Florence Margaret Durham fue uno de los primeros ejemplos de epistasis. 	El trabajo de investigación de rasgos hereditarios con ratones de la bióloga Florence Margaret Durham fue uno de los primeros ejemplos de epistasis. 	http://moderndayms.com/wp-content/uploads/2017/06/maxresdefault-1024x819.jpg	
¿Cuántas especies de Drosophila existen?	Al menos 1500	Al menos 150	Solo una	Drosophila es un género de moscas pequeñas, llamadas frecuentemente «moscas de la fruta» en referencia a su afición a estar cerca de fruta madura. La bióloga catalana María Monclús Barberá era especialista en ellas y descubrió dos especies nuevas. 	Drosophila es un género de moscas pequeñas, llamadas frecuentemente «moscas de la fruta» en referencia a su afición a estar cerca de fruta madura. La bióloga catalana María Monclús Barberá era especialista en ellas y descubrió dos especies nuevas. 	Drosophila es un género de moscas pequeñas, llamadas frecuentemente «moscas de la fruta» en referencia a su afición a estar cerca de fruta madura. La bióloga catalana María Monclús Barberá era especialista en ellas y descubrió dos especies nuevas. 	https://upload.wikimedia.org/wikipedia/commons/2/22/Drosophila.jpg	
¿A qué ritmo se expande la dorsal Mesoatlántica?	2 centímetros por año	2 metros por año	2 kilómetros por año	Marie Tharp creó el primer mapa científico del suelo oceánico en 1957. Demostró la existencia de la dorsal mesoatlántica y supuso una de las pruebas más contundentes de la deriva continental.	Marie Tharp creó el primer mapa científico del suelo oceánico en 1957. Demostró la existencia de la dorsal mesoatlántica y supuso una de las pruebas más contundentes de la deriva continental.	Marie Tharp creó el primer mapa científico del suelo oceánico en 1957. Demostró la existencia de la dorsal mesoatlántica y supuso una de las pruebas más contundentes de la deriva continental.	https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Atlantic_bathymetry.jpg/220px-Atlantic_bathymetry.jpg	
¿Qué son las células madre?	Células que pueden diferenciarse en distintos tipos de células especializadas	Las células de los cromosomas X	Las células que se forman en los ovarios antes de la menstruación	Gail Martin, bióloga, descubrió cómo aislar células madre de embriones y mantenerlas vivas in-vitro. 	Gail Martin, bióloga, descubrió cómo aislar células madre de embriones y mantenerlas vivas in-vitro. 	Gail Martin, bióloga, descubrió cómo aislar células madre de embriones y mantenerlas vivas in-vitro. 	https://i2.wp.com/indusdictum.com/wp-content/uploads/2018/01/stem-cell-research.jpg	
¿Qué son los coprolitos?	Heces fosilizadas	Un tipo de piedra volcánica	Un tipo de hongos	Los coprolitos ("piedras de caca") fueron descritos por primera vez en 1829 por William Buckland, basándose en observaciones previas de Mary Anning, una de las "cazadoras" de fósiles más importantes. Antes se pensaba que era un tipo de piedras. 	Los coprolitos ("piedras de caca") fueron descritos por primera vez en 1829 por William Buckland, basándose en observaciones previas de Mary Anning, una de las "cazadoras" de fósiles más importantes. Antes se pensaba que era un tipo de piedras. 	Los coprolitos ("piedras de caca") fueron descritos por primera vez en 1829 por William Buckland, basándose en observaciones previas de Mary Anning, una de las "cazadoras" de fósiles más importantes. Antes se pensaba que era un tipo de piedras. 	MaryAnning.jpg	
¿Qué es la técnica CRISPR/Cas 9?	Una técnica no invasiva para operar el corazón.	Una técnica de edición genética. 	Una técnica para hacer más crujientes los cereales. 	Jennifer Doudna es una de las descubridoras de CRISPR, una técnica para hacer un "corta y pega" del ADN que podría permitir curar ciertas enfermedades. 	Jennifer Doudna es una de las descubridoras de CRISPR, una técnica para hacer un "corta y pega" del ADN que podría permitir curar ciertas enfermedades. 	Jennifer Doudna es una de las descubridoras de CRISPR, una técnica para hacer un "corta y pega" del ADN que podría permitir curar ciertas enfermedades. 	jennifer.jpg	
¿Importa el tamaño de los telómeros?	Es mejor que sean largos.	Cuanto más cortos mejor. 	El tamaño no importa. 	Según las células envejecen los telómeros (los extremos de los cormosomas) se van acortando, hasta que los cromosomas se vuelven demasiado cortos y ya no pueden replicarse más: la célula ya no se podrá reproducir. Lo descubrió la Nobel  Elizabeth Blackburn.	Según las células envejecen los telómeros (los extremos de los cormosomas) se van acortando, hasta que los cromosomas se vuelven demasiado cortos y ya no pueden replicarse más: la célula ya no se podrá reproducir. Lo descubrió la Nobel Elizabeth Blackburn.	Según las células envejecen los telómeros (los extremos de los cormosomas) se van acortando, hasta que los cromosomas se vuelven demasiado cortos y ya no pueden replicarse más: la célula ya no se podrá reproducir. Lo descubrió la Nobel Elizabeth Blackburn.	Xchromosomesm.jpg	
¿Qué es la telomerasa?	Una enzima que permite el alargamiento de los telómeros.	Una enzima que permite el acortamiento de los telómeros.	Una bacteria que destruye a los telómeros. 	La telomerasa fue descubierta por las Nobel Elizabeth Blackburn y Carol Greider. Se trata de una enzima de las células que las ayuda a mantenerse vivas al agregar ADN a los telómeros (los extremos de los cromosomas).	La telomerasa fue descubierta por las Nobel Elizabeth Blackburn y Carol Greider. Se trata de una enzima de las células que las ayuda a mantenerse vivas al agregar ADN a los telómeros (los extremos de los cromosomas).	La telomerasa fue descubierta por las Nobel Elizabeth Blackburn y Carol Greider. Se trata de una enzima de las células que las ayuda a mantenerse vivas al agregar ADN a los telómeros (los extremos de los cromosomas).	BlackburnGreider.jpg	
¿Sobre qué alerta el libro "la primavera silenciosa"?	El peligro del uso indiscriminado de los pesticidas	El peligro del cambio climático	El peligro de la contaminación	El libro de Rachel Carlson es uno de los primeros de divulgación sobre impacto ambiental. Alertaba especialmente de los peligros del pesticida DDT.	El libro de Rachel Carlson es uno de los primeros de divulgación sobre impacto ambiental. Alertaba especialmente de los peligros del pesticida DDT.	El libro de Rachel Carlson es uno de los primeros de divulgación sobre impacto ambiental. Alertaba especialmente de los peligros del pesticida DDT.	rachelCarson.jpg	
En el caso de los escarabajos, ¿qué cromosoma determina que sean machos?	El Y	El X	No hay machos	Nettie Stevens fue la primera en describir las bases cromosómicas que determinan el sexo, basándose en sus estudios con escarabajos. 	Nettie Stevens fue la primera en describir las bases cromosómicas que determinan el sexo, basándose en sus estudios con escarabajos. 	Nettie Stevens fue la primera en describir las bases cromosómicas que determinan el sexo, basándose en sus estudios con escarabajos. 	escarabajo.jpg	
¿Cuántas especies de pájaros hay?	Unas 10000	Unas 5000	Unas 50000	Phoebe Snetsinger fue una ornitóloga famosa por haber observado y descrito más de 8300 diferentes especies de aves (se conocen 10000). Es la persona que más especies de pájaros ha observado. 	Phoebe Snetsinger fue una ornitóloga famosa por haber observado y descrito más de 8300 diferentes especies de aves (se conocen 10000). Es la persona que más especies de pájaros ha observado. 	Phoebe Snetsinger fue una ornitóloga famosa por haber observado y descrito más de 8300 diferentes especies de aves (se conocen 10000). Es la persona que más especies de pájaros ha observado. 	https://i2.wp.com/meowlogy.com/wp-content/uploads/2018/01/30Funny-Birds-.jpg	
¿A partir de que edad se dejan de generar neuronas?	Nunca	A los 30 años	A los 60 años	Elizabeth Gould mostró indicios de que durante toda la vida se crean nuevas neuronas en el hipocampo, la región del cerebro encargada de los recuerdos. 	Elizabeth Gould mostró indicios de que durante toda la vida se crean nuevas neuronas en el hipocampo, la región del cerebro encargada de los recuerdos. 	Elizabeth Gould mostró indicios de que durante toda la vida se crean nuevas neuronas en el hipocampo, la región del cerebro encargada de los recuerdos. 	117233951-neurons.jpg	
								
								
Medicina								
La tos ferina es una enfermedad causada por...	Una bacteria	Un virus	Una mutación	La tos ferina está causada por la bacteria Bordetella pertussis. La co-descubridora de una vacuna contra la tos ferina fue la pediatra danesa Leila Denmark.	La tos ferina está causada por la bacteria Bordetella pertussis. La co-descubridora de una vacuna contra la tos ferina fue la pediatra danesa Leila Denmark.	La tos ferina está causada por la bacteria Bordetella pertussis. La co-descubridora de una vacuna contra la tos ferina fue la pediatra danesa Leila Denmark.	https://i.pinimg.com/originals/8c/db/e5/8cdbe5147375c4fb9db6a8d190202490.jpg	
¿De qué especie viene el virus VIH-1, uno de los causantes del SIDA?	De chimpancés	De murciélagos	De mosquitos	Beatrice H. Hahn fue la investigadora que demostró que la procedencia del VIH-1 era una subespecie de chimpancés. El otro virus, VIH-2, proviene de monos.  	Beatrice H. Hahn fue la investigadora que demostró que la procedencia del VIH-1 era una subespecie de chimpancés. El otro virus, VIH-2, proviene de monos.  	Beatrice H. Hahn fue la investigadora que demostró que la procedencia del VIH-1 era una subespecie de chimpancés. El otro virus, VIH-2, proviene de monos.  	https://janegoodall.ca/wp-content/uploads/2017/04/Petit-Prince-June.jpg	
¿De qué especie viene el parásito que causa la malaria en humanos?	Del gorila	Del mosquito	Del murciélago	Beatrice H. Hahn fue la investigadora que demostró que el parásito P. falciparum fue transmitido a los humanos desde gorilas.	Beatrice H. Hahn fue la investigadora que demostró que el parásito P. falciparum fue transmitido a los humanos desde gorilas.	Beatrice H. Hahn fue la investigadora que demostró que el parásito P. falciparum fue transmitido a los humanos desde gorilas.	http://i.dailymail.co.uk/i/pix/2017/07/04/09/420353C400000578-4663964-image-m-26_1499157720170.jpg	
¿Qué es la candidiasis?	Una infección por levaduras	La adicción a CandyCrush	Una infección bacteriana	La candidiasis en una infección causada por cualquiera de las levaduras Candida. Para tratarla se usan fungicidas. Uno de los primeros descubiertos que se podía utilizar con personas fue por la microbióloga Elizabeth Lee Hazen y la química Rachel Fuller Brown. 	La candidiasis en una infección causada por cualquiera de las levaduras Candida. Para tratarla se usan fungicidas. Uno de los primeros descubiertos que se podía utilizar con personas fue por la microbióloga Elizabeth Lee Hazen y la química Rachel Fuller Brown. 	La candidiasis en una infección causada por cualquiera de las levaduras Candida. Para tratarla se usan fungicidas. Uno de los primeros descubiertos que se podía utilizar con personas fue por la microbióloga Elizabeth Lee Hazen y la química Rachel Fuller Brown. 	https://mujeresconciencia.com/app/uploads/2014/11/Elizabeth_Lee_Hazen_Rachel_Fuller_Brown_1950s.jpg	
El SIDA se debe a...	Un virus	Una bacteria	Células sanguíneas	Françoise Barré-Sinoussi ganó el Nobel en 2008 por el descubrimiento del VIH, el virus causante del SIDA.	Françoise Barré-Sinoussi ganó el Nobel en 2008 por el descubrimiento del VIH, el virus causante del SIDA.	Françoise Barré-Sinoussi ganó el Nobel en 2008 por el descubrimiento del VIH, el virus causante del SIDA.	https://errequerreblog.files.wordpress.com/2013/06/francoise_barre-sinoussi.jpg	
¿Quién desmontó el mito de que el autismo era debido a "madres frías"?	Isabelle Rapin	Emma Watson	Meridith Grey	Isabelle Rapin dedicó décadas al estudio de los problemas de comunicación durante la infancia, especializándose en el espectro autista. 	Isabelle Rapin dedicó décadas al estudio de los problemas de comunicación durante la infancia, especializándose en el espectro autista. 	Isabelle Rapin dedicó décadas al estudio de los problemas de comunicación durante la infancia, especializándose en el espectro autista. 	https://images-na.ssl-images-amazon.com/images/I/51RD56APCML._SX356_BO1,204,203,200_.jpg	
La deficiencia de yodo puede llevar a...	Desarrollar bocio	Desarrollar autismo	Desarrollar Alzheimer	Gabriela Morreale de Escobar, endocrinóloga española, demostró en su tesis la relación entre la falta de yodo y el aumento del tamaño de la glándula tiroidea. 	Gabriela Morreale de Escobar, endocrinóloga española, demostró en su tesis la relación entre la falta de yodo y el aumento del tamaño de la glándula tiroidea. 	Gabriela Morreale de Escobar, endocrinóloga española, demostró en su tesis la relación entre la falta de yodo y el aumento del tamaño de la glándula tiroidea. 	https://4.bp.blogspot.com/-PDgEXp7ufv8/VxotFWfJ-9I/AAAAAAAAXHI/zjLonGBv4yc4ggDHRgfTE7Z-mtwo91coQCLcB/s640/gabriela-morreale.jpg	
¿Para qué sirve la prueba del talón? 	Para detectar de forma precoz enfermedades en bebés	Para detectar trastornos neurodegenerativos en personas mayores	Para detectar trastornos de crecimiento en adolescentes	Gabriela Morreale implantó en España esta técnica de detección precoz de enfermedades en recién nacidos tomando una muestra de sangre del talón.	Gabriela Morreale implantó en España esta técnica de detección precoz de enfermedades en recién nacidos tomando una muestra de sangre del talón.	Gabriela Morreale implantó en España esta técnica de detección precoz de enfermedades en recién nacidos tomando una muestra de sangre del talón.	http://www.leonoticias.com/noticias/201611/21/media/talon.jpg	
¿Qué es el test de Apgar?	Un test para recién nacidos	Un test para diagnosticar cáncer de mama	Un test diagnóstico para el síndrome de Asperger	Es un test para evaluar la salud de los recién nacidos. Fue diseñado por la pediatra Virginia Apgar en 1953 y se sigue usando. 	Es un test para evaluar la salud de los recién nacidos. Fue diseñado por la pediatra Virginia Apgar en 1953 y se sigue usando. 	Es un test para evaluar la salud de los recién nacidos. Fue diseñado por la pediatra Virginia Apgar en 1953 y se sigue usando. 	VirginiaApgar.jpg	
¿Puede ser el cáncer de mama hereditario?	Sí, un pequeño porcentaje de los casos	Sí, un gran porcentaje de los casos	No	Mary-Claire King demostró en 1990 que el gen BRCA1 podría ser responsable de hasta un 10% de los cánceres de mama. Su descubrimiento revolucionó la investigación sobre varias enfermedades. 	Mary-Claire King demostró en 1990 que el gen BRCA1 podría ser responsable de hasta un 10% de los cánceres de mama. Su descubrimiento revolucionó la investigación sobre varias enfermedades. 	Mary-Claire King demostró en 1990 que el gen BRCA1 podría ser responsable de hasta un 10% de los cánceres de mama. Su descubrimiento revolucionó la investigación sobre varias enfermedades. 	https://static01.nyt.com/images/2015/04/21/business/breast1/breast1-blog427.jpg	
Una de las terapias contra en cáncer de mama se basa en...	El bloqueo de la producción de estrógeno	El aumento de la producción de estrógeno	El bloque de la producción de insulina	Angela M. Hartley Brodie fue la desarrolladora de una nueva terapia contra el cáncer de mama basada en "inhibidores de aromatasa" que bloquean la producción de estrógenos.	Angela M. Hartley Brodie fue la desarrolladora de una nueva terapia contra el cáncer de mama basada en "inhibidores de aromatasa" que bloquean la producción de estrógenos.	Angela M. Hartley Brodie fue la desarrolladora de una nueva terapia contra el cáncer de mama basada en "inhibidores de aromatasa" que bloquean la producción de estrógenos.	http://media.springernature.com/m685/nature-static/assets/v1/image-assets/548032a-i1.jpg	
